code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000159021,Magdalenas sabor limón,Hacendado,snacks_dulces,425.0,6.4,22.7,48.2,en:eggs|en:gluten|en:milk,1
8480000827197,Magdalenas sin gluten,Hacendado,snacks_dulces,461.0,4.0,28.0,49.0,en:eggs|en:soybeans,20900000004
8480000827579,Magdalenas sin gluten y sin lactosa,Hacendado,snacks_dulces,461.0,4.0,28.0,49.0,en:eggs|en:soybeans,24950000019
8480000829986,Magdales cuadradas,Hacendado,snacks_dulces,418.0,5.0,19.0,56.0,,1
2325629006355,Magret Fresco de pato,Hacendado,carne,363.0,14.0,33.0,2.5,,1
8420695004015,Maiskolben (Grillen),El Campo,pasta_arroz,104.7,3.5,1.7,17.0,,23900000003
8481447348023,Maiz para palomitas,Hacendado,pasta_arroz,341.0,9.6,4.5,60.0,,0
7591446006754,Maltin,Polar,bebidas,60.0,1.0,0.0,12.0,en:gluten,21900000001
8431603006472,Mandarina,Hacendado,fruta,43.0,0.8,0.0,9.0,,23900000006
8425174016268,Mandarinas,Hacendado,fruta,42.0,0.8,0.0,8.6,,0
8423466080171,Mandarinas,Hacendado,fruta,43.0,0.8,0.0,9.0,,21900000002
8413910201887,Mandarinas,Hacendado,fruta,43.0,0.0,0.0,9.0,,1
8423466080201,Mandarinas Tang Gold,Oronul,fruta,45.5,0.8,0.5,8.0,,2
8402001005855,Manga Papaia,Hacendado,yogures,31.0,2.5,0.4,4.4,en:milk,23900000007
8480000702098,Mango & passion fruit cider,Wild Panther,bebidas,55.0,0.0,0.0,7.3,,1
8402001019272,Mango Sin Azúcares Añadidos,Hacendado,bebidas,30.0,0.3,0.2,6.5,,24950000028
8480000610508,Mango dados,Hacendado,fruta,66.0,0.6,0.5,14.0,,2
8480000342935,Mango deshidratado,Hacendado,frutos_secos_semillas,317.0,2.5,1.2,70.0,en:sulphur-dioxide-and-sulphites,21950000017
8402001007583,Mango soja sin trozos,Hacendado,lacteos,81.0,3.7,2.1,11.6,,22950000001
8436047157124,Manteca de cerdo,"Hacendado,Coopecarn",aceites_salsas,899.0,0.1,99.0,0.1,,24900000014
